halo_id,redshift,nphot,nebc_1300_int,nebc_1400_int,nebc_1500_int,nebc_1600_int,nebc_1700_int,nebc_1800_int,nebc_1900_int,nebc_2000_int,nebc_2500_int,nebc_3000_int,nebc_3727_int,nebc_3869_int,nebc_4102_int,nebc_4341_int,nebc_4363_int,nebc_4861_int,nebc_4959_int,nebc_5008_int,nebc_6563_int,nebc_6583_int,nebc_1300_dir_0,nebc_1400_dir_0,nebc_1500_dir_0,nebc_1600_dir_0,nebc_1700_dir_0,nebc_1800_dir_0,nebc_1900_dir_0,nebc_2000_dir_0,nebc_2500_dir_0,nebc_3000_dir_0,nebc_3727_dir_0,nebc_3869_dir_0,nebc_4102_dir_0,nebc_4341_dir_0,nebc_4363_dir_0,nebc_4861_dir_0,nebc_4959_dir_0,nebc_5008_dir_0,nebc_6563_dir_0,nebc_6583_dir_0,nebc_1300_dir_1,nebc_1400_dir_1,nebc_1500_dir_1,nebc_1600_dir_1,nebc_1700_dir_1,nebc_1800_dir_1,nebc_1900_dir_1,nebc_2000_dir_1,nebc_2500_dir_1,nebc_3000_dir_1,nebc_3727_dir_1,nebc_3869_dir_1,nebc_4102_dir_1,nebc_4341_dir_1,nebc_4363_dir_1,nebc_4861_dir_1,nebc_4959_dir_1,nebc_5008_dir_1,nebc_6563_dir_1,nebc_6583_dir_1,nebc_1300_dir_2,nebc_1400_dir_2,nebc_1500_dir_2,nebc_1600_dir_2,nebc_1700_dir_2,nebc_1800_dir_2,nebc_1900_dir_2,nebc_2000_dir_2,nebc_2500_dir_2,nebc_3000_dir_2,nebc_3727_dir_2,nebc_3869_dir_2,nebc_4102_dir_2,nebc_4341_dir_2,nebc_4363_dir_2,nebc_4861_dir_2,nebc_4959_dir_2,nebc_5008_dir_2,nebc_6563_dir_2,nebc_6583_dir_2,nebc_1300_dir_3,nebc_1400_dir_3,nebc_1500_dir_3,nebc_1600_dir_3,nebc_1700_dir_3,nebc_1800_dir_3,nebc_1900_dir_3,nebc_2000_dir_3,nebc_2500_dir_3,nebc_3000_dir_3,nebc_3727_dir_3,nebc_3869_dir_3,nebc_4102_dir_3,nebc_4341_dir_3,nebc_4363_dir_3,nebc_4861_dir_3,nebc_4959_dir_3,nebc_5008_dir_3,nebc_6563_dir_3,nebc_6583_dir_3,nebc_1300_dir_4,nebc_1400_dir_4,nebc_1500_dir_4,nebc_1600_dir_4,nebc_1700_dir_4,nebc_1800_dir_4,nebc_1900_dir_4,nebc_2000_dir_4,nebc_2500_dir_4,nebc_3000_dir_4,nebc_3727_dir_4,nebc_3869_dir_4,nebc_4102_dir_4,nebc_4341_dir_4,nebc_4363_dir_4,nebc_4861_dir_4,nebc_4959_dir_4,nebc_5008_dir_4,nebc_6563_dir_4,nebc_6583_dir_4,nebc_1300_dir_5,nebc_1400_dir_5,nebc_1500_dir_5,nebc_1600_dir_5,nebc_1700_dir_5,nebc_1800_dir_5,nebc_1900_dir_5,nebc_2000_dir_5,nebc_2500_dir_5,nebc_3000_dir_5,nebc_3727_dir_5,nebc_3869_dir_5,nebc_4102_dir_5,nebc_4341_dir_5,nebc_4363_dir_5,nebc_4861_dir_5,nebc_4959_dir_5,nebc_5008_dir_5,nebc_6563_dir_5,nebc_6583_dir_5,nebc_1300_dir_6,nebc_1400_dir_6,nebc_1500_dir_6,nebc_1600_dir_6,nebc_1700_dir_6,nebc_1800_dir_6,nebc_1900_dir_6,nebc_2000_dir_6,nebc_2500_dir_6,nebc_3000_dir_6,nebc_3727_dir_6,nebc_3869_dir_6,nebc_4102_dir_6,nebc_4341_dir_6,nebc_4363_dir_6,nebc_4861_dir_6,nebc_4959_dir_6,nebc_5008_dir_6,nebc_6563_dir_6,nebc_6583_dir_6,nebc_1300_dir_7,nebc_1400_dir_7,nebc_1500_dir_7,nebc_1600_dir_7,nebc_1700_dir_7,nebc_1800_dir_7,nebc_1900_dir_7,nebc_2000_dir_7,nebc_2500_dir_7,nebc_3000_dir_7,nebc_3727_dir_7,nebc_3869_dir_7,nebc_4102_dir_7,nebc_4341_dir_7,nebc_4363_dir_7,nebc_4861_dir_7,nebc_4959_dir_7,nebc_5008_dir_7,nebc_6563_dir_7,nebc_6583_dir_7,nebc_1300_dir_8,nebc_1400_dir_8,nebc_1500_dir_8,nebc_1600_dir_8,nebc_1700_dir_8,nebc_1800_dir_8,nebc_1900_dir_8,nebc_2000_dir_8,nebc_2500_dir_8,nebc_3000_dir_8,nebc_3727_dir_8,nebc_3869_dir_8,nebc_4102_dir_8,nebc_4341_dir_8,nebc_4363_dir_8,nebc_4861_dir_8,nebc_4959_dir_8,nebc_5008_dir_8,nebc_6563_dir_8,nebc_6583_dir_8,nebc_1300_dir_9,nebc_1400_dir_9,nebc_1500_dir_9,nebc_1600_dir_9,nebc_1700_dir_9,nebc_1800_dir_9,nebc_1900_dir_9,nebc_2000_dir_9,nebc_2500_dir_9,nebc_3000_dir_9,nebc_3727_dir_9,nebc_3869_dir_9,nebc_4102_dir_9,nebc_4341_dir_9,nebc_4363_dir_9,nebc_4861_dir_9,nebc_4959_dir_9,nebc_5008_dir_9,nebc_6563_dir_9,nebc_6583_dir_9
146472,6.0,200000,4.09264289152997e+38,5.0108999501201814e+38,4.904497560183987e+38,4.528531655678617e+38,4.1129863233138206e+38,3.7212837957266606e+38,3.3963507292694984e+38,3.1277055726102737e+38,2.3633766861187843e+38,2.1191708055601184e+38,5.873825652516677e+37,5.499811466766929e+37,4.977743438070486e+37,4.553970557553073e+37,4.524366927865607e+37,3.864534440990007e+37,3.763280463941973e+37,3.703538657640304e+37,2.683863074684525e+37,2.6768500366626486e+37,8.647192245183681e+37,1.1346542475569215e+38,1.1961670680190743e+38,1.225607500520876e+38,1.2418466485196737e+38,1.2517516934021956e+38,1.2746095465868877e+38,1.2839743556555755e+38,1.2103090350086658e+38,1.187400658611026e+38,3.5540463180064867e+37,3.390774724915413e+37,3.135247507640575e+37,2.9245252442333857e+37,2.919186049995223e+37,2.583998167955092e+37,2.527374181374343e+37,2.4845286672771744e+37,1.964081710951768e+37,1.9536125133087125e+37,1.0860873993127385e+38,1.4315395760207267e+38,1.5182342398365036e+38,1.5650702687024153e+38,1.5894308304563226e+38,1.611512987856151e+38,1.6489883812429371e+38,1.6610816996384037e+38,1.5449138732010975e+38,1.4892066073030176e+38,4.432387902199872e+37,4.202137670659479e+37,3.868431970354569e+37,3.594893072415626e+37,3.587284696779223e+37,3.1423376974498123e+37,3.066855151914676e+37,3.006013328608734e+37,2.2962096578122937e+37,2.2836515050207607e+37,7.918943301009135e+37,1.0342317718967765e+38,1.0797995015652387e+38,1.1020482287903878e+38,1.1040793706536746e+38,1.1093229134932029e+38,1.1313716897471678e+38,1.135982203088178e+38,1.0829039349242451e+38,1.0930379639446645e+38,3.2973465140619826e+37,3.153759778565706e+37,2.921991972205944e+37,2.756909148802744e+37,2.732496110901462e+37,2.456170078720864e+37,2.415551815104489e+37,2.388640881977644e+37,1.918358342033264e+37,1.9139986707290097e+37,8.092562942280617e+37,1.0553315766807833e+38,1.0982576814925744e+38,1.1143877893975754e+38,1.1153090904733279e+38,1.1194592891757958e+38,1.1227375720697902e+38,1.1292992495153982e+38,1.044272520097885e+38,1.0303738521556002e+38,3.0620919985960666e+37,2.897737397041544e+37,2.687211062322307e+37,2.491493932135359e+37,2.501095022652629e+37,2.2222336357913115e+37,2.186767073979308e+37,2.168379948453765e+37,1.7083012994329206e+37,1.7044090029941556e+37,1.0111715335483193e+38,1.3300614708356851e+38,1.4046471741589586e+38,1.4391655800414166e+38,1.4514907737686998e+38,1.4623651548281539e+38,1.4801995515850465e+38,1.4780159767502566e+38,1.3550738411174493e+38,1.3429351628813125e+38,3.9502027151813113e+37,3.7539415620497343e+37,3.469017979588235e+37,3.2264712288791483e+37,3.232744395997536e+37,2.8489143005464487e+37,2.7972983280677214e+37,2.74316708763818e+37,2.1459577759306704e+37,2.138306886778284e+37,9.304890668893798e+37,1.2250646673975448e+38,1.314535365298186e+38,1.3600197901811456e+38,1.4052603916762215e+38,1.4464714266312912e+38,1.4926591620748965e+38,1.5251422537254038e+38,1.4858028621908304e+38,1.4761883073509814e+38,4.339273331604517e+37,4.131657570538097e+37,3.8040111639783455e+37,3.556337788662541e+37,3.5417909917504866e+37,3.141825049863463e+37,3.106251083006195e+37,3.0541647463716205e+37,2.359498330179531e+37,2.350522982697177e+37,1.0764268158689875e+38,1.4217743024477118e+38,1.500710475083729e+38,1.5450734454740629e+38,1.5693046659209068e+38,1.586286192761626e+38,1.6226924882856996e+38,1.6367099487538451e+38,1.5253136502647331e+38,1.4751026872999186e+38,4.393004165458791e+37,4.153762063916373e+37,3.832338425450541e+37,3.562015675472832e+37,3.5321581817511112e+37,3.1025672113720886e+37,3.043031726797423e+37,2.993170576923932e+37,2.2908901927236314e+37,2.2875960518625606e+37,7.142397035722645e+37,9.390193762016568e+37,1.00061441569393e+38,1.0367029146550364e+38,1.0612726042950302e+38,1.083327496740528e+38,1.1167454029372498e+38,1.1247349726019309e+38,1.0742513539814145e+38,1.0563528408183918e+38,3.231368148904612e+37,3.089096166275952e+37,2.8591961916721955e+37,2.6743342634974225e+37,2.6676289104449004e+37,2.372038441596188e+37,2.3448777626886426e+37,2.3122087279999942e+37,1.8235742896454976e+37,1.8199986523844973e+37,8.006718964285986e+37,1.0455090296437574e+38,1.0942809613548579e+38,1.124636390215858e+38,1.1388289818197688e+38,1.1506017218082349e+38,1.1768897285756149e+38,1.1887964054121075e+38,1.1244300840909477e+38,1.128171778551004e+38,3.312959074141811e+37,3.1674134657020047e+37,2.9328595369583606e+37,2.748757387339609e+37,2.744436559183336e+37,2.4457095123818087e+37,2.430209847570521e+37,2.3881127974949032e+37,1.9126660581377456e+37,1.9104253009886648e+37,7.710253571574295e+37,1.0089879570436625e+38,1.0687739400811772e+38,1.0995868566213368e+38,1.1177260171491283e+38,1.1426799693436019e+38,1.1710592556056723e+38,1.182932671909228e+38,1.1314132659688754e+38,1.1176995065746859e+38,3.3504264764301795e+37,3.206285410077892e+37,2.94498090286416e+37,2.7631332438416565e+37,2.769894152386857e+37,2.4559269496476464e+37,2.430237764425588e+37,2.3885182306260177e+37,1.8936651319601504e+37,1.8893998643158715e+37
997,6.0,200000,2.7417356603892493e+38,3.374940275856465e+38,3.3022804358864287e+38,3.0430833170449476e+38,2.75602918513198e+38,2.487423279185545e+38,2.2612043931484127e+38,2.073422658835542e+38,1.5491444576232482e+38,1.4029302083655958e+38,3.878770790741112e+37,3.6248662310454015e+37,3.272431679296969e+37,2.987723103013033e+37,2.9666252238789467e+37,2.533649697800021e+37,2.464677818427132e+37,2.4302661842686727e+37,1.7630746003466358e+37,1.7607755999548952e+37,1.6157676708119578e+38,2.0583347435528262e+38,2.0928071400545578e+38,2.0135187303689566e+38,1.9103808365820784e+38,1.8041172203062008e+38,1.7040323486472933e+38,1.6109433734459589e+38,1.2869791147456348e+38,1.2095364486418497e+38,3.3584457456593037e+37,3.155212826295044e+37,2.869727064586016e+37,2.632507552562587e+37,2.61573867287678e+37,2.250089945599018e+37,2.196786999440059e+37,2.173835483494069e+37,1.632281524675181e+37,1.628633383677768e+37,1.4870331322835708e+38,1.9017882719387767e+38,1.94652301640074e+38,1.8897527660617456e+38,1.8094324539384427e+38,1.7210300316036794e+38,1.636444477282252e+38,1.5560968939824146e+38,1.256445969584597e+38,1.186496005861265e+38,3.345797818710563e+37,3.147069796966017e+37,2.862630487425447e+37,2.633520125522332e+37,2.608994614215884e+37,2.258142673954171e+37,2.1988785933978755e+37,2.1797139230374504e+37,1.6320053133071466e+37,1.628432309031078e+37,1.7023661342082448e+38,2.1749949930428964e+38,2.2142434671372875e+38,2.1400207310976087e+38,2.0320974038265817e+38,1.9279675612496607e+38,1.825907990672981e+38,1.7269744775314715e+38,1.37855102369643e+38,1.2890001382887702e+38,3.5689474428097346e+37,3.344817403929692e+37,3.036002396574389e+37,2.783911439501118e+37,2.768233805551592e+37,2.3679377912715395e+37,2.311192839574409e+37,2.281332313524005e+37,1.6951301365265158e+37,1.6908008321908562e+37,1.6320492659672243e+38,2.0937585043403207e+38,2.1341170581448717e+38,2.0662239393383708e+38,1.972947979813792e+38,1.877594066303092e+38,1.7824433676745158e+38,1.6929748029435457e+38,1.360015729699028e+38,1.27462259264191e+38,3.544954583163701e+37,3.3297308569810736e+37,3.016219912435567e+37,2.7704923006104126e+37,2.758912089438749e+37,2.3686251819722604e+37,2.304392877066729e+37,2.284993882198604e+37,1.692429351463729e+37,1.687423881871085e+37,1.6459460253113268e+38,2.1078507358058247e+38,2.166599985784242e+38,2.1116269161178773e+38,2.026362713394989e+38,1.927988920464259e+38,1.838033367493512e+38,1.7455820460572107e+38,1.3957850870599874e+38,1.2996764425518187e+38,3.621282545189346e+37,3.389682916614358e+37,3.0754070783261286e+37,2.8143621579866696e+37,2.795875921651629e+37,2.398949631522644e+37,2.3372596226262817e+37,2.3132990370063256e+37,1.707778714310005e+37,1.7068151650061122e+37,1.757776204550198e+38,2.2277411291965094e+38,2.2591733177245957e+38,2.160538626641582e+38,2.039377473779532e+38,1.9219465013292656e+38,1.8084304061841237e+38,1.7118331194284366e+38,1.3554124480001178e+38,1.27327148920378e+38,3.512118899101034e+37,3.289989519109979e+37,2.979153380265202e+37,2.7328060427388085e+37,2.724352976584583e+37,2.3336167992248973e+37,2.2752914710231906e+37,2.249612096582175e+37,1.6774072690361082e+37,1.6733645822441582e+37,1.4919797805600318e+38,1.900168554217056e+38,1.9415624097377045e+38,1.884127901406892e+38,1.802311858957756e+38,1.7182595554814586e+38,1.6367390308977736e+38,1.5565295929120684e+38,1.2614515452617332e+38,1.1944453203468308e+38,3.3589066365997946e+37,3.152182985135461e+37,2.86058813898216e+37,2.6422917929636136e+37,2.6203416709903203e+37,2.265223388832269e+37,2.207016176426616e+37,2.1872389792740305e+37,1.6294632557189738e+37,1.6301805927554534e+37,1.4802308058298792e+38,1.8922145927785397e+38,1.9305680300704505e+38,1.8737098414939677e+38,1.7888386290921234e+38,1.6962688516686658e+38,1.6073894994943803e+38,1.5286114825725878e+38,1.2469341054301136e+38,1.1800848419224413e+38,3.3210753622563423e+37,3.1188916445966804e+37,2.8334061803618733e+37,2.6074960779402566e+37,2.595489338147744e+37,2.2370011809836203e+37,2.187419496503877e+37,2.162541561160464e+37,1.626569066902829e+37,1.6212757202792238e+37,1.6503444112458862e+38,2.1032819143606417e+38,2.1427225766267905e+38,2.076188166590825e+38,1.98048120710814e+38,1.8845594770797804e+38,1.788540610512638e+38,1.7053819714109887e+38,1.3627453507245144e+38,1.2777461481651874e+38,3.535584694747592e+37,3.3243224285850657e+37,3.008651286691926e+37,2.7674376934638686e+37,2.747901575116308e+37,2.362320603196249e+37,2.299915846748173e+37,2.2820474377114813e+37,1.6835693388023162e+37,1.6834982387642395e+37,1.4224234987972112e+38,1.8196068065604417e+38,1.8585938484308785e+38,1.8011751569068793e+38,1.7167249076319322e+38,1.6318569760867678e+38,1.5495430507345963e+38,1.4782987416418054e+38,1.1998295845596069e+38,1.147449716371938e+38,3.208159277181009e+37,3.0142901792828016e+37,2.743779121831927e+37,2.5296128566395075e+37,2.5187406240394677e+37,2.17382562327235e+37,2.1277089712004783e+37,2.112893522746688e+37,1.5939794779787985e+37,1.592268122923333e+37
434940,6.0,200000,5.130999927983489e+38,6.165195719131604e+38,6.053423290727824e+38,5.645671022683367e+38,5.197866903687376e+38,4.774653806966566e+38,4.436807749593519e+38,4.1631220944479885e+38,3.4067315378592214e+38,3.1193020619150365e+38,8.302151240892786e+37,7.863875662303325e+37,7.234928087129404e+37,6.7086851581332445e+37,6.679375942471547e+37,5.828863459919266e+37,5.699858528857077e+37,5.630963008229835e+37,4.119630445708381e+37,4.122508848383925e+37,2.889052006864618e+37,3.701970524114613e+37,3.9117166127926695e+37,3.9062658812980327e+37,4.046657948842608e+37,4.064508148565256e+37,4.153129281866978e+37,4.1659686741556106e+37,4.117612672877999e+37,4.228987247559434e+37,1.3107120278750733e+37,1.2904874468793758e+37,1.2004243413511034e+37,1.159739333920517e+37,1.1498010678562472e+37,1.1080931038539477e+37,1.0972113524968246e+37,1.0892948781433874e+37,1.0241277267466864e+37,1.0143641610765694e+37,2.7190770003418856e+37,3.518513791873945e+37,3.711596442336074e+37,3.7416405781032873e+37,3.802180290485372e+37,3.8355780689643134e+37,3.865803810979436e+37,3.8326339527784766e+37,3.699683296835599e+37,3.67952911071248e+37,1.1333437785178508e+37,1.0950817397562727e+37,1.0300046096342726e+37,9.84268669462874e+36,9.759132595008198e+36,9.351776709652764e+36,9.3221564311721e+36,9.196439300038184e+36,8.652493202112856e+36,8.540625311149827e+36,3.515113258871203e+37,4.549923163033786e+37,4.773406535975954e+37,4.764657914013469e+37,4.926777030159486e+37,4.887444356709119e+37,4.923315275052143e+37,4.895420203520642e+37,4.6208271289368135e+37,4.704117335795019e+37,1.4101907788718112e+37,1.3585315666085553e+37,1.2940198943827363e+37,1.2261806332941449e+37,1.2034406862446665e+37,1.1512786817302166e+37,1.12976400449568e+37,1.1197235101174476e+37,9.77655296306223e+36,9.646749624569992e+36,3.96189100860032e+37,5.048803118394781e+37,5.302161773830863e+37,5.278088644293203e+37,5.418704234554045e+37,5.522076017754558e+37,5.710944523708196e+37,5.774744577958275e+37,6.1452015195933175e+37,6.614599954411164e+37,2.179065423439685e+37,2.144510021236132e+37,2.045056679217543e+37,1.9947930700797636e+37,2.001890279359024e+37,1.9023198035056752e+37,1.9078646113106585e+37,1.8844587946361211e+37,1.7288448973515605e+37,1.725989501112545e+37,3.548763738209533e+37,4.71021840623996e+37,5.0122178046227495e+37,5.173181174103753e+37,5.392082661719293e+37,5.540368505792953e+37,5.607018352034915e+37,5.690337051824385e+37,5.7413931935888895e+37,5.926908605827015e+37,1.834137646425648e+37,1.778715893938986e+37,1.7058931859624027e+37,1.6200889595578034e+37,1.616163298989996e+37,1.5486498411872669e+37,1.5291620938886498e+37,1.531547304947214e+37,1.3631658543456453e+37,1.3447483215532e+37,3.241139414045285e+37,4.1812410384346905e+37,4.273775572902658e+37,4.2142148420324e+37,4.336297674632786e+37,4.2177327172916497e+37,4.198734617627536e+37,4.115872345171324e+37,4.036067485780816e+37,4.239127731966293e+37,1.3093570031034114e+37,1.2688782097996399e+37,1.214180687735587e+37,1.1756615720912477e+37,1.1654141336478891e+37,1.1248218183218911e+37,1.1078778107763632e+37,1.095963667846012e+37,1.036286400567126e+37,1.0273535582035902e+37,3.888120754895617e+37,4.953143050204943e+37,5.130212082822544e+37,5.053663563443726e+37,5.132070912036126e+37,5.052102636722376e+37,5.0386286220813215e+37,5.023541463911745e+37,4.835757627230547e+37,4.994432903803968e+37,1.5435193531294762e+37,1.477475081567414e+37,1.4113384352284282e+37,1.3635205683822011e+37,1.3564992173324842e+37,1.280358730683315e+37,1.2736954483850185e+37,1.2688490804508206e+37,1.161863371495875e+37,1.140943341236122e+37,5.919675220551705e+37,7.631323275089493e+37,7.868202764121989e+37,7.851023911162064e+37,8.019955152709575e+37,7.992246804155585e+37,7.944123649200624e+37,8.025674567115118e+37,7.70315598086957e+37,7.810399513628243e+37,2.350572328722945e+37,2.255750160111481e+37,2.1762648187474784e+37,2.058093047903941e+37,2.027188648160937e+37,1.9454639672034571e+37,1.924372723817839e+37,1.908121597981599e+37,1.6606900719313176e+37,1.6364916596722354e+37,3.930711541920708e+37,5.020583164648689e+37,5.166232098111266e+37,5.023310794494403e+37,5.071944503672764e+37,4.956685321825364e+37,4.843361882339936e+37,4.799136216536475e+37,4.522114930995245e+37,4.580412224182069e+37,1.36773778841654e+37,1.3097331402298315e+37,1.2292934002684527e+37,1.1768192974741362e+37,1.160570579388832e+37,1.0974114850673277e+37,1.082582833181999e+37,1.0777186976930525e+37,9.54016230083375e+36,9.35236897120925e+36,4.688090075650701e+37,6.042524614662727e+37,6.149014929622182e+37,6.023261661493127e+37,6.057118165244549e+37,5.949782163230094e+37,5.838797931038295e+37,5.727841952536798e+37,5.509295879793838e+37,5.588294893982105e+37,1.666870912143199e+37,1.5880707014652613e+37,1.5196966200495576e+37,1.4322708820557083e+37,1.419055412335892e+37,1.3509648378198103e+37,1.323626474133148e+37,1.328153156208253e+37,1.1318429077175008e+37,1.1156805199273e+37
103496,6.0,200000,2.272224923680395e+38,2.7908111998994156e+38,2.731186481276764e+38,2.5205737659167126e+38,2.2892143240161458e+38,2.0753346076187958e+38,1.8966528978968226e+38,1.7501263058078574e+38,1.361306759700744e+38,1.273824873468904e+38,3.32056854551878e+37,3.117733223031757e+37,2.837584450387196e+37,2.610463527038972e+37,2.59331097393149e+37,2.247082886881693e+37,2.189721243266431e+37,2.1682185446348864e+37,1.6227082983110438e+37,1.6123815067561232e+37,1.0687389774629322e+38,1.3716423987574602e+38,1.3887372670705394e+38,1.346274258941028e+38,1.2716123979474844e+38,1.2116950382404324e+38,1.1524657184250362e+38,1.0904884398458422e+38,9.005734634091513e+37,8.775699697961499e+37,2.3474395547237736e+37,2.213231255657688e+37,2.0241128584982785e+37,1.874277820891396e+37,1.847259586315656e+37,1.636514103267204e+37,1.591681402577961e+37,1.5827418394989878e+37,1.247451052015679e+37,1.2410801338215125e+37,1.1172898822564326e+38,1.4408400037517766e+38,1.461777666750033e+38,1.4118976575632126e+38,1.34072809998484e+38,1.27711792981413e+38,1.2196135914592017e+38,1.1619688965584533e+38,9.641598575581157e+37,9.3771575841877e+37,2.525692729398569e+37,2.3837342266662904e+37,2.190448972170552e+37,2.026703774139275e+37,1.9947474325650155e+37,1.765391811847813e+37,1.719887912089501e+37,1.711823763322083e+37,1.346942499111631e+37,1.3350046785735042e+37,1.0777849256761944e+38,1.38016507994133e+38,1.4011161676346773e+38,1.3620220789681894e+38,1.2978989808775974e+38,1.2360340867279504e+38,1.174862891636759e+38,1.118636179513366e+38,9.30584107606067e+37,9.130064458988611e+37,2.461435156618673e+37,2.309048961752566e+37,2.1096912241972507e+37,1.9599427658634052e+37,1.9346351961493715e+37,1.7148012307286525e+37,1.6681239661540966e+37,1.658267623875862e+37,1.3133754380562023e+37,1.306484580321237e+37,1.031638006907182e+38,1.330261886744652e+38,1.3519948903401851e+38,1.3088276074957911e+38,1.2354488811901254e+38,1.1741277873520671e+38,1.1171751284151656e+38,1.0549728101816032e+38,8.706595254024274e+37,8.483721204054301e+37,2.299850550337576e+37,2.172606267717295e+37,1.9939271218359848e+37,1.8476587106327832e+37,1.828575445828568e+37,1.6254636155592158e+37,1.5835733258628115e+37,1.5748018066035898e+37,1.2535119331441915e+37,1.2492964858875768e+37,1.0974430885783966e+38,1.4117615370862273e+38,1.4340863218239473e+38,1.38732977171538e+38,1.3164941702078589e+38,1.252746259759698e+38,1.200220336838738e+38,1.1402947511442608e+38,9.495552427502392e+37,9.24538214469503e+37,2.486052770815381e+37,2.345779956814846e+37,2.1461052212113543e+37,1.9964223378795247e+37,1.9690263541260403e+37,1.7312174711795278e+37,1.6850938717210043e+37,1.6749667422769698e+37,1.3038413875392135e+37,1.294088747555468e+37,8.984719159370545e+37,1.1588806749881279e+38,1.1814141471455223e+38,1.1531548639827048e+38,1.0918877375657269e+38,1.04611261719439e+38,9.930781323231822e+37,9.47003290356218e+37,7.930425557395453e+37,7.832518733100129e+37,2.151256807631071e+37,2.0211275610511497e+37,1.8572577490464176e+37,1.7259797436781452e+37,1.708176350397464e+37,1.5181251083347983e+37,1.4822236128957589e+37,1.470521075675448e+37,1.1763941813208788e+37,1.1765588176033798e+37,1.0141233145241249e+38,1.3050226537853557e+38,1.3261931872198054e+38,1.2792488745888995e+38,1.2151288825116272e+38,1.1576398811653078e+38,1.1003488749576194e+38,1.0472504471673208e+38,8.764088884116489e+37,8.480179693478686e+37,2.3302672496550364e+37,2.195365314926445e+37,2.0135886417096372e+37,1.866927218381537e+37,1.8479247751218656e+37,1.641415158455053e+37,1.596137703864108e+37,1.5883168573245065e+37,1.2561336911298944e+37,1.2472028279618433e+37,7.880531129646194e+37,1.019963226682539e+38,1.0471198455081495e+38,1.01918283948255e+38,9.738968207368103e+37,9.370312503538414e+37,8.928232895789728e+37,8.609739050765208e+37,7.378370777737388e+37,7.415364026537661e+37,2.0660111575490528e+37,1.9567026451283535e+37,1.802907352672264e+37,1.6852984340294067e+37,1.659994916238354e+37,1.4930859783223123e+37,1.460876856641652e+37,1.4497365246529995e+37,1.175352066732189e+37,1.170909723204478e+37,1.1897381250165304e+38,1.5224866867329906e+38,1.5323615487181993e+38,1.4751170812839277e+38,1.3926833352836827e+38,1.3186919638581702e+38,1.2496819331093489e+38,1.1833595536176568e+38,9.682959435242152e+37,9.473855879217576e+37,2.530640783045364e+37,2.381949669750711e+37,2.167214095490762e+37,2.0100095034881132e+37,1.984427059364973e+37,1.754831568733331e+37,1.7086663911467382e+37,1.6900007082235037e+37,1.3264839871987795e+37,1.3210925577342071e+37,1.2123841714862289e+38,1.5501723887720873e+38,1.5592965121305858e+38,1.4933365446549503e+38,1.4084921765160944e+38,1.3334582359041555e+38,1.2555515891402996e+38,1.1881746777203414e+38,9.676630461260479e+37,9.45610288540382e+37,2.486121126936705e+37,2.3351456548862835e+37,2.119299585438809e+37,1.9604680885147105e+37,1.9371627474390368e+37,1.7027973484725411e+37,1.6589647930233215e+37,1.638424471670228e+37,1.2811166264104567e+37,1.272889776194005e+37
