halo_id,redshift,cont_1500_size_dir_0,shift_x_dir_0,shift_y_dir_0,MAB_1500_dir_0,cont_1500_size_dir_1,shift_x_dir_1,shift_y_dir_1,MAB_1500_dir_1,cont_1500_size_dir_2,shift_x_dir_2,shift_y_dir_2,MAB_1500_dir_2,cont_1500_size_dir_3,shift_x_dir_3,shift_y_dir_3,MAB_1500_dir_3,cont_1500_size_dir_4,shift_x_dir_4,shift_y_dir_4,MAB_1500_dir_4,cont_1500_size_dir_5,shift_x_dir_5,shift_y_dir_5,MAB_1500_dir_5,cont_1500_size_dir_6,shift_x_dir_6,shift_y_dir_6,MAB_1500_dir_6,cont_1500_size_dir_7,shift_x_dir_7,shift_y_dir_7,MAB_1500_dir_7,cont_1500_size_dir_8,shift_x_dir_8,shift_y_dir_8,MAB_1500_dir_8,cont_1500_size_dir_9,shift_x_dir_9,shift_y_dir_9,MAB_1500_dir_9
39767,8,14.246757039111111,-1,2,-17.03205051525726,14.246757039111111,-1,2,-17.077320474252325,14.246757039111111,-1,-1,-16.649697160078908,14.246757039111111,-2,2,-16.83962734735428,21.370135558666668,-3,0,-17.04284198680351,21.370135558666668,2,-1,-16.69889451564297,28.493514078222223,0,-1,-16.1767867570802,14.246757039111111,-2,-3,-17.060900049307648,21.370135558666668,-2,-4,-16.903098529492816,14.246757039111111,-1,-4,-17.04964475265241
264209,8,194.7473175822222,-5,-13,-15.3137958077169,236.4788856355555,-4,-17,-15.241770525078053,166.9262722133333,2,-3,-14.925591992163724,166.9262722133333,0,-15,-15.220774347666023,166.9262722133333,-61,-79,-16.274684522763096,862.4524064355554,-55,-39,-15.68407502161125,139.10522684444445,-9,-6,-15.237984927875004,222.56836295111108,-3,15,-15.165310202053128,236.4788856355555,3,9,-15.340397619984444,236.4788856355555,-5,12,-15.44543058643741
33314,8,119.03768405244445,2,-7,-16.992937876275413,100.72419419822222,-5,-3,-17.163296675697737,192.29164346933334,-2,13,-17.24983183520797,100.72419419822222,-5,8,-17.408129150956228,119.03768405244445,-6,-7,-17.30748321455217,155.66466376088889,-8,-5,-16.98136694942631,91.56744927111112,-9,10,-17.637519287111886,119.03768405244445,5,-1,-17.01622099751713,155.66466376088889,-14,2,-17.291640164076373,73.25395941688889,-10,0,-17.607910465972566
159731,8,7.901203094222221,0,-2,-17.2709953001486,7.901203094222221,0,-3,-17.81635723522485,47.40721856533333,-1,-2,-16.516485641831387,15.802406188444442,0,-1,-16.920132225560756,244.93729592088883,16,29,-16.18078362232945,7.901203094222221,-2,1,-17.34135793581675,71.11082784799999,-1,0,-16.470681817390577,15.802406188444442,0,1,-16.832500695297735,31.604812376888884,0,1,-16.832077652788225,7.901203094222221,0,1,-17.02971388602796
172388,8,26.611555367999994,8,1,-16.301087506278023,62.09362919199999,4,0,-15.550658718422106,53.22311073599999,8,-1,-15.783253942602336,106.44622147199998,10,2,-15.308186582581385,106.44622147199998,0,0,-15.078638498048974,115.31673992799996,-5,-2,-15.18165052791489,17.741036911999995,8,0,-16.37046827495663,35.48207382399999,7,-2,-15.592688633582455,17.741036911999995,6,-2,-16.427790515450745,35.48207382399999,8,-2,-16.23303446941921
218765,8,8.367639966222221,5,-12,-17.381004148999423,8.367639966222221,3,-12,-17.379109295243744,8.367639966222221,4,-5,-17.378464645872448,16.735279932444442,10,-8,-17.39262260859688,25.102919898666663,11,-5,-16.95041182163905,8.367639966222221,-7,4,-17.354853292450343,8.367639966222221,2,1,-17.380805754483394,8.367639966222221,8,8,-17.171743132973422,8.367639966222221,7,10,-17.380028680477892,8.367639966222221,5,11,-17.379362746547756
215388,8,14.736459900888887,-1,8,-17.45295295274002,14.736459900888887,-3,12,-17.424762260645885,14.736459900888887,0,-4,-17.480569424076844,14.736459900888887,-3,12,-17.465899930516247,14.736459900888887,-13,-4,-17.41822482545498,14.736459900888887,5,-12,-17.49522535880178,14.736459900888887,2,6,-17.131320702751793,29.472919801777774,-1,-14,-17.03647173784411,14.736459900888887,-8,-6,-17.486953767806316,14.736459900888887,-1,-9,-17.492708917696945
270614,8,47.61272317111111,5,-3,-17.443534783449252,57.135267805333335,5,-4,-17.420005249992773,47.61272317111111,4,1,-17.46978819600914,171.405803416,5,-1,-16.280462739765845,47.61272317111111,4,1,-17.484654395298577,114.27053561066667,-1,4,-16.72628207628383,85.702901708,5,-3,-16.992047410252788,47.61272317111111,4,4,-17.29456251270352,47.61272317111111,6,1,-17.407707202884666,104.74799097644444,4,2,-17.015419720401106
255987,8,38.45119641955555,8,-14,-16.21052004229535,19.225598209777775,7,-17,-16.52666898715401,86.515191944,7,1,-16.029369647816146,28.83839731466666,11,-14,-16.120995779382746,28.83839731466666,17,0,-16.664622231208675,19.225598209777775,-5,11,-16.803718287315697,9.612799104888888,4,-3,-16.53308845912938,221.0943794124444,9,14,-15.849112819737243,19.225598209777775,12,11,-16.55570277254401,182.64318299288885,9,11,-15.667948109706174
9762,8,203.97244952666665,0,50,-16.992982950207917,258.36510273377775,6,0,-16.34718418665748,299.1595926391111,13,2,-15.94779205145177,217.57061282844444,-6,-8,-16.188925574375894,244.766939432,0,12,-16.14086842907588,244.766939432,8,8,-16.207372597931176,190.37428622488886,1,-12,-16.03497216809869,149.57979631955556,-6,3,-16.04979172474104,163.17795962133331,5,-12,-16.20702590528679,190.37428622488886,0,-51,-16.994705445395873
