halo_id,redshift,cont_1500_size_dir_0,shift_x_dir_0,shift_y_dir_0,MAB_1500_dir_0,cont_1500_size_dir_1,shift_x_dir_1,shift_y_dir_1,MAB_1500_dir_1,cont_1500_size_dir_2,shift_x_dir_2,shift_y_dir_2,MAB_1500_dir_2,cont_1500_size_dir_3,shift_x_dir_3,shift_y_dir_3,MAB_1500_dir_3,cont_1500_size_dir_4,shift_x_dir_4,shift_y_dir_4,MAB_1500_dir_4,cont_1500_size_dir_5,shift_x_dir_5,shift_y_dir_5,MAB_1500_dir_5,cont_1500_size_dir_6,shift_x_dir_6,shift_y_dir_6,MAB_1500_dir_6,cont_1500_size_dir_7,shift_x_dir_7,shift_y_dir_7,MAB_1500_dir_7,cont_1500_size_dir_8,shift_x_dir_8,shift_y_dir_8,MAB_1500_dir_8,cont_1500_size_dir_9,shift_x_dir_9,shift_y_dir_9,MAB_1500_dir_9
138334,5,465.88803952133344,-1,0,-19.928441372245803,598.998907956,-1,2,-19.621148599404393,332.7771710866667,-1,-2,-19.952503456143788,732.1097763906668,1,-5,-19.337508250361168,598.998907956,-3,0,-19.534730285302228,865.2206448253335,-1,-3,-19.278884497620066,266.22173686933337,-1,-2,-19.75767576358694,665.5543421733335,0,-4,-19.431206102782802,332.7771710866667,1,-1,-19.90670205133086,332.7771710866667,0,0,-19.975104556386004
211487,5,53.72245796,2,-7,-15.024579597603633,64.466949552,5,-11,-15.193022158304437,53.72245796,1,1,-14.83784605604609,53.72245796,2,-8,-14.63175784307132,32.233474776,12,2,-15.329544924458105,53.72245796,-4,9,-15.303148704602613,42.977966368000004,1,-6,-15.013851111432793,42.977966368000004,4,12,-15.126464911274418,32.233474776,9,5,-15.424839971851,21.488983184000002,3,8,-15.476100339776117
211101,5,346.10619613600005,16,-10,-16.36880300041583,264.669444104,-3,-8,-16.68631618886905,244.31025609600002,-3,-12,-16.082289252886305,162.873504064,1,-2,-16.91654292842539,386.82457215200003,20,12,-16.721152643544535,305.38782012,-9,4,-16.770026141856412,244.31025609600002,-3,0,-16.592769499551224,264.669444104,2,-10,-16.189927120590603,264.669444104,3,9,-16.57982581590379,183.232692072,-1,11,-16.177706231212717
83260,5,60.17792969933334,0,0,-21.686457377172776,661.9572266926667,0,1,-20.24808079649825,60.17792969933334,0,-1,-21.982163306902073,120.35585939866668,-1,-1,-20.891461710183993,661.9572266926667,-2,-2,-20.208218026119823,962.8468751893334,-1,-1,-20.066945954537474,60.17792969933334,-1,-1,-21.956585222496766,1444.2703127840002,-2,6,-19.854175178053467,60.17792969933334,-1,0,-22.032086510052046,60.17792969933334,-1,0,-22.017152101536585
399491,5,256.16008788346664,0,23,-15.285108683453672,210.95536649226665,7,-23,-15.441981975300777,184.58594568073335,-8,3,-15.239175807380462,241.09184741973334,52,35,-15.28399093419577,248.62596765159998,-15,-60,-15.39945792375412,169.517705217,9,-13,-15.574061813287884,199.65418614446665,6,4,-15.1820462321133,188.35300579666665,-9,-15,-14.850047458466278,237.3247873038,9,24,-15.252848048963976,188.35300579666665,12,23,-14.790567645164018
263800,5,429.97967141133336,0,-1,-17.958017739522226,429.97967141133336,1,3,-17.617250237588948,396.904312072,0,-4,-17.92054363202025,363.82895273266666,0,2,-17.746550349610622,297.678234054,-2,-2,-18.021036197907026,463.0550307506667,-4,-5,-17.763216911384674,396.904312072,3,3,-17.84912046176876,297.678234054,3,-3,-17.964132825752472,463.0550307506667,2,-3,-17.655202542098838,330.75359339333335,3,-2,-18.031810312851487
28047,5,96.23919613600002,0,-1,-15.482435024359617,192.47839227200004,-3,3,-14.94069043502811,112.27906215866668,-2,-6,-15.585423661376097,32.07973204533334,2,1,-16.505615093540882,112.27906215866668,1,-1,-15.811825425245836,657.6345069293334,-32,-40,-15.290303570229554,112.27906215866668,-4,5,-15.546719517171411,32.07973204533334,4,0,-15.719747270092903,96.23919613600002,-3,5,-15.721744906361238,160.3986602266667,-1,5,-15.13435250084548
403063,5,106.279505416,4,-1,-15.21577547421365,70.85300361066666,4,0,-15.029974749722498,70.85300361066666,5,-1,-14.974266699784941,53.139752708,5,-1,-14.655930599898625,70.85300361066666,1,-1,-14.923502669272352,70.85300361066666,5,0,-14.439171660923208,70.85300361066666,4,0,-15.0830781596989,53.139752708,5,0,-14.8984561422061,88.56625451333333,4,-1,-14.57620195872682,123.99275631866666,4,0,-15.098326557308724
111209,5,1298.0130128513333,-33,-9,-18.08846618232132,879.299137738,6,5,-17.872094085125934,3935.910426065333,98,18,-18.747291390029076,1591.1127254306666,35,79,-18.43977242412344,921.1705252493333,-6,6,-18.515094998171456,879.299137738,-5,-3,-18.73408899759982,1046.7846877833333,5,-9,-18.611952588227496,879.299137738,-2,-1,-18.224193693899622,1004.913300272,-5,-10,-18.167381139492758,1088.6560752946666,5,-15,-18.381167769066437
83722,5,476.39703999066666,8,-12,-17.409177277243195,442.36867999133335,2,-5,-17.457480370335865,510.42539999,-1,-2,-17.560930064035574,544.4537599893333,14,0,-17.621071005674963,374.3119599926667,8,-5,-17.756579841637784,476.39703999066666,-2,0,-17.45266857548996,442.36867999133335,5,-2,-17.441275708561363,408.340319992,11,3,-17.663662263690966,476.39703999066666,2,1,-17.52874544139608,510.42539999,1,4,-17.16365357659639
352932,5,481.66861137333336,0,-2,-16.373346536301483,457.5851808046667,-2,0,-16.555938722450087,433.5017502360001,-1,-7,-16.308429633555782,529.8354725106667,1,3,-16.478039526914017,626.1691947853335,-4,-6,-16.698666621704064,602.0857642166668,-3,-6,-16.856825443812113,433.5017502360001,-1,5,-16.5384391254859,409.4183196673334,1,-5,-16.61047887780824,457.5851808046667,-4,2,-16.659778993474866,481.66861137333336,-1,-1,-16.542512053456775
181853,5,453.383208564,21,-13,-16.626911273505858,927.37474479,21,39,-16.268566882170802,473.991536226,19,19,-17.009240988768568,535.816519212,16,-36,-16.54651543786565,638.858157522,32,20,-16.959940008982667,1710.491195946,18,-84,-16.559353926924423,680.074812846,14,-26,-16.3248504035629,41.216655324,16,33,-16.873541064979346,783.116451156,37,4,-16.731570761398388,473.991536226,20,12,-16.510625095278584
421962,5,339.6477550253333,-4,4,-15.077151005764009,355.0862893446667,6,-4,-15.043202065941792,308.7706863866667,-5,20,-15.299505622305915,293.33215206733337,-9,-9,-15.420057323967413,293.33215206733337,4,7,-15.531431491857923,277.893617748,2,6,-15.13566979306102,308.7706863866667,-7,-15,-15.229165232850221,293.33215206733337,0,6,-15.446661863386744,277.893617748,4,-6,-15.473017010260435,262.4550834286667,1,-1,-15.359372529786192
415950,5,165.77515906466667,-14,-17,-17.984374823242554,142.092993484,-16,-15,-17.96122933677452,189.45732464533333,-15,-9,-18.042996377868445,142.092993484,-3,-8,-17.955749489619265,142.092993484,11,-9,-17.964007461483135,284.185986968,-22,3,-17.835025381146355,189.45732464533333,-17,4,-17.774092360370943,189.45732464533333,-8,10,-18.061197674723633,260.50382138733335,-9,15,-17.841418128672935,307.86815254866667,-14,16,-17.91991928783758
383156,5,427.21862594133336,-5,8,-15.957819370961317,381.44520173333336,-4,9,-16.053147070409693,564.5388985653333,36,16,-15.745750869034893,472.99205014933335,-8,7,-16.091559926995636,457.73424208,6,17,-15.725169023573045,411.96081787200006,7,3,-15.624401083088301,472.99205014933335,4,1,-15.98388471225796,503.507666288,27,4,-15.96920888250029,518.7654743573333,36,-14,-15.608755705895248,488.2498582186667,36,-11,-15.842584202526446
90678,5,478.85041683599997,-6,2,-16.726413887766235,1995.21007015,-58,-63,-16.83812141566905,452.2476159006667,-5,-2,-16.828422061723035,638.467222448,0,0,-17.05384651223288,425.6448149653333,-5,-1,-16.84511970239971,399.04201402999996,-6,-3,-16.635199802215507,478.85041683599997,-3,0,-16.788067274926778,532.0560187066667,3,4,-17.02289294431887,478.85041683599997,-3,3,-16.948281493495124,452.2476159006667,0,3,-16.872217300196468
150574,5,359.6211411,11,1,-15.849450226807392,279.7053319666666,17,-7,-16.29049226046191,279.7053319666666,-1,8,-16.193048134914292,359.6211411,5,-15,-16.282792414972228,319.6632365333333,10,14,-16.331003743802448,319.6632365333333,10,15,-16.293442543455193,219.76847511666665,10,-17,-16.561251145860055,319.6632365333333,6,12,-16.309759772671327,359.6211411,18,-6,-16.29794999052252,219.76847511666665,12,-2,-16.515648753586177
27172,5,132.24691928466666,13,5,-16.965721068353027,170.03175336600003,8,-4,-16.662260495714555,132.24691928466666,7,3,-16.77903654506749,94.46208520333333,4,-6,-16.564639996766076,151.13933632533335,4,2,-16.471484072350883,113.354502244,2,4,-16.667363746618733,302.2786726506667,8,-4,-16.358932703070842,226.709004488,7,4,-16.211282586160266,188.92417040666666,7,1,-16.376020642120572,226.709004488,4,3,-16.358661765206776
256926,5,68.44540437066667,-1,-2,-18.950559450437137,34.22270218533333,1,-3,-19.07318319888236,136.89080874133333,-1,3,-19.260147992683283,171.11351092666666,-2,-6,-18.982751678492473,239.55891529733336,3,3,-18.889607420455036,68.44540437066667,-1,4,-19.3077483550137,205.33621311200002,-2,-5,-19.060345186458377,171.11351092666666,-2,4,-19.049914013851776,102.66810655600001,2,-1,-19.299347960392524,136.89080874133333,-1,1,-18.860533830712004
56085,5,211.01869177400002,5,2,-16.023998918185292,326.119796378,7,-7,-15.66880789469365,364.486831246,8,-4,-16.513026437190433,287.75276151,7,0,-16.282080356222586,115.10110460400001,3,-5,-16.451049567276634,517.954970718,9,19,-16.02203286202628,153.46813947200002,7,1,-16.938294328153173,306.93627894400004,11,1,-16.168659500531426,383.6703486800001,15,-9,-16.254269950512366,230.20220920800003,5,-4,-16.201767871021225
42023,5,304.7977387920001,-4,3,-18.31445651676612,372.53056963466673,-6,5,-18.3477989740198,406.39698505600006,-4,-2,-18.287608040940675,440.2634004773334,-2,6,-17.909455377384806,474.1298158986667,-6,-2,-18.38285833846287,440.2634004773334,-1,-6,-18.51506533401735,643.4618930053334,-5,14,-18.034951133277183,406.39698505600006,0,-6,-17.641612788066567,406.39698505600006,-3,-2,-18.261545613081367,372.53056963466673,-5,-4,-17.97559507063682
38839,5,190.891806658,-4,-5,-17.22208660626245,163.621548564,-7,-5,-17.380177344019113,218.162064752,-8,-5,-17.35552118445466,109.081032376,-3,-2,-17.46882329967022,136.35129047,2,-4,-17.397422496794974,245.432322846,-9,0,-16.9382127730637,109.081032376,-9,2,-17.437659687250594,545.40516188,0,-1,-16.78455653214459,245.432322846,-4,5,-17.25563538146345,245.432322846,-9,6,-17.164885972539924
85174,5,46.253618784000004,-3,2,-16.81592627482098,61.671491712000005,-4,4,-16.355647174954953,46.253618784000004,0,-1,-16.489445081862755,30.835745856000003,-1,3,-17.15933029548905,154.17872928,-4,-1,-16.008711776020142,15.417872928000001,1,-4,-17.237238378414638,246.68596684800002,1,0,-15.65259851107951,46.253618784000004,-1,-4,-16.981979078078652,30.835745856000003,-2,-2,-17.103274684807225,46.253618784000004,0,-3,-16.94338821362297
111513,5,688.37376311,-2,-3,-19.31994067917502,596.5905946953334,1,2,-19.15801672390714,642.4821789026668,5,-7,-19.212277778736897,734.2653473173334,3,13,-19.44907569959455,871.9400999393335,-11,-8,-19.58764223973789,963.7232683540002,-3,7,-19.17035431885757,1009.6148525613335,11,16,-19.07369662120027,963.7232683540002,6,-15,-19.263824367035348,550.6990104880001,-2,0,-19.18964566656428,734.2653473173334,-1,-1,-19.155820256911092
96787,5,226.991409438,-1,4,-16.31268651549569,226.991409438,-1,4,-16.386175003217673,378.31901573000005,-1,-1,-16.22529282683452,252.21267715333335,-4,4,-16.332665450962168,226.991409438,-4,0,-16.309929345071808,252.21267715333335,1,-3,-16.245186052087703,277.4339448686667,-1,-1,-16.2475418527781,226.991409438,-3,-1,-16.084263383919314,201.7701417226667,-1,-1,-16.320871860267786,201.7701417226667,-2,0,-16.420942164603872
18452,5,437.86475434799996,58,-8,-15.906257592608192,510.842213406,64,-24,-15.98750688055486,1021.684426812,56,24,-15.752203002456604,121.62909843,70,-60,-16.876960441363707,340.56147560399995,36,25,-16.187297782308185,462.190574034,-1,-3,-15.79605895040244,535.168033092,52,-31,-16.068245311890436,486.51639372,48,32,-16.09790694093968,413.538934662,68,-3,-16.158116593525897,437.86475434799996,58,7,-16.076276528160008
391601,5,101.559065902,7,7,-16.608438828775974,87.050627916,2,10,-16.74697387673797,261.15188374800005,9,-12,-16.514887123338212,203.118131804,-1,0,-16.361792826846653,304.677197706,-10,14,-16.398101496098562,232.135007776,7,-8,-16.716267245894446,217.62656979000002,9,7,-16.766818183012447,145.08437986,4,-12,-16.609173350874606,188.609693818,5,-16,-16.317524729703862,159.59281784600003,5,-6,-16.620274447349686
245398,5,405.38450702999995,-9,-24,-17.69950648327313,270.25633802000004,-4,-33,-17.53108821615704,594.563943644,-11,4,-17.984661355894353,783.743380258,-22,-45,-17.877621631477645,378.358873228,27,3,-17.459857826112852,567.538309842,-18,44,-17.97944045521593,594.563943644,-16,-13,-17.849474924244596,513.4870422380001,-6,31,-17.569818225731225,297.281971822,11,16,-17.970641975855216,405.38450702999995,-9,24,-17.897771751126655
18957,5,421.92120415466667,-1,-8,-17.242595138419077,292.09929518399997,-3,-5,-17.489367700068968,454.37668139733336,1,-3,-17.110989216581434,259.64381794133334,2,-3,-17.724753682035796,454.37668139733336,4,-4,-17.2722235618709,486.83215864000005,-9,-2,-17.099539042349047,389.465726912,-3,-2,-17.235580786690985,357.01024966933335,2,5,-17.53963303908663,259.64381794133334,0,8,-17.502859331781096,389.465726912,0,8,-17.313262774977126
319811,5,271.47724293600004,-2,0,-15.110694215526223,437.3800025080001,31,25,-14.629501160581498,211.14896672800003,28,21,-15.424130062729468,165.90275957200004,8,13,-14.989995412274624,120.65655241600003,-18,21,-15.224845491103665,165.90275957200004,40,-3,-14.696792486535259,211.14896672800003,-4,0,-15.487979613032905,105.57448336400002,14,-16,-15.204747292443017,196.06689767600002,-3,2,-15.58608337592942,286.55931198800005,-4,2,-15.207346493891833
255925,5,493.36614708,8,-1,-16.75974110162573,370.02461031,4,1,-16.46065928299543,320.687995602,9,-9,-16.645040693849303,641.375991204,-56,28,-17.002139844987404,838.7224500359999,-1,-10,-16.711280380196992,542.702761788,-92,-39,-16.68531072753851,345.35630295600004,7,4,-16.5592729745848,1480.09844124,2,-3,-17.05540379904758,542.702761788,3,-3,-16.599561447848586,468.69783972600004,5,-2,-16.924895255297407
33956,5,59.281252325333334,-2,-4,-16.95396919829465,44.460939244,-1,-4,-17.28174822803208,59.281252325333334,-1,-1,-17.488384810438667,59.281252325333334,1,-2,-17.504052741334696,44.460939244,2,-1,-17.32780172433469,44.460939244,-2,1,-17.493341626245904,103.74219156933334,2,2,-16.751852772017767,59.281252325333334,0,2,-17.50247600055538,29.640626162666667,0,2,-17.519130356943098,74.10156540666667,2,1,-16.981634956340642
251409,5,148.55423942333334,-11,-4,-17.817710771427162,148.55423942333334,-11,-3,-17.846362029833674,356.530174616,-11,-5,-17.248842246366365,148.55423942333334,-5,0,-17.340185443600568,207.9759351926667,1,-3,-17.313504894998644,118.84339153866668,-4,-1,-17.725864159159954,207.9759351926667,-12,2,-17.40404886854488,237.68678307733336,-10,-1,-17.078911720814762,207.9759351926667,-9,4,-17.892898628442204,207.9759351926667,-9,0,-17.835794359182017
90315,5,131.41675542000002,1,-2,-16.297319644590637,118.27507987799999,2,-2,-16.111443303677866,157.700106504,-7,0,-16.052989847145014,236.55015975599997,-10,2,-15.605215140653705,157.700106504,1,0,-16.091343633217853,210.266808672,5,11,-15.147487032155823,157.700106504,2,-7,-15.729946747704531,183.983457588,6,9,-15.743008627205427,183.983457588,-7,-4,-16.120655543144757,144.558430962,2,1,-16.083420005230096
36070,5,199.55180275266667,1,4,-13.22761572208244,220.557255674,1,0,-13.13634380023747,168.04362337066667,1,-6,-13.47522747966449,220.557255674,1,4,-13.380136719217504,178.54634983133332,0,0,-13.697862373767684,168.04362337066667,1,-9,-13.771004608011516,168.04362337066667,3,-1,-13.548897352208066,210.05452921333332,3,-1,-13.369366579088592,210.05452921333332,-4,5,-13.285826391969408,220.557255674,4,0,-13.21167230670271
191163,5,902.5551875413332,4,36,-17.33256007981103,1015.3745859839999,-18,-11,-17.397347945993523,1551.2667285866664,-41,35,-17.112788664914234,1776.9055254719997,-47,-32,-17.575241141541433,1325.6279317013332,4,37,-17.71423327932659,1325.6279317013332,-8,34,-17.439048312133984,1692.2909766399998,-40,-39,-17.214009902986653,1720.4958262506666,-49,25,-17.667177737155235,423.07274415999996,-13,-20,-17.262689014258036,1184.603683648,-40,-10,-17.509826600066056
395146,5,557.1293489333334,-15,8,-17.88058170524338,445.7034791466667,-12,6,-18.354750922071986,378.84795727466667,-13,9,-18.431551628709887,1805.0990905440003,-19,80,-18.327992668502965,1983.3804822026668,-58,-72,-18.22437064823028,2005.6656561600003,-39,-86,-18.456893217809387,534.8441749760001,-13,-9,-18.250275310512336,512.5590010186668,-11,18,-18.981266503444594,623.9848708053333,2,3,-18.32403418578108,311.9924354026667,-10,8,-18.94378508875355
36298,5,1008.2367187200002,0,-1,-20.439350285939927,1728.4058035200003,1,-9,-19.863733967361664,1368.3212611200001,-2,2,-20.088495839099863,1368.3212611200001,5,-2,-19.53927800158684,792.1859932800002,0,-2,-20.125508482830526,864.2029017600001,0,0,-20.5052325573066,936.2198102400001,0,1,-20.334682525091754,792.1859932800002,-2,0,-20.18331794726073,936.2198102400001,-1,-2,-20.241915930171672,1512.3550780800003,-3,-3,-20.234297768286545
354797,5,192.1132827826667,2,-3,-16.34112813222751,296.9023461186666,2,-4,-16.561635411931398,17.464843889333334,-4,37,-17.327590297079386,349.2968777866667,5,-4,-16.548706077787017,17.464843889333334,22,38,-17.112963347790213,17.464843889333334,7,43,-17.227237548321902,17.464843889333334,-6,-43,-17.43950512306815,17.464843889333334,-13,34,-17.520486401439186,331.8320338973333,4,1,-16.400592571508938,17.464843889333334,-2,-1,-17.48211891267641
440925,5,256.9624859193334,-42,-73,-16.92243037915759,70.08067797800001,-84,-29,-17.31916503684603,584.0056498166667,0,-1,-16.245220435207735,163.5215819486667,22,38,-17.04462948748086,93.44090397066668,12,-99,-16.42346504975493,560.6454238240001,2,-4,-16.17677142100326,163.5215819486667,-49,87,-16.64530378048873,420.48406786800007,-1,-12,-16.32937870799112,233.6022599266667,-60,80,-16.075934166597307,23.36022599266667,-44,72,-17.850157121824033
23089,5,1017.7817226733332,-20,-59,-16.66229549621115,951.4046538033333,-25,-59,-16.81500242565814,663.7706886999999,-24,-21,-16.49494526008317,309.7596547266666,11,-38,-16.829826541527815,973.5303434266666,52,-20,-16.64568563476771,1128.41017079,-57,26,-16.85302700861673,796.52482644,-34,6,-16.68863536104872,331.88534434999997,12,6,-16.397164715547447,398.26241322,9,9,-16.426877686731864,309.7596547266666,10,9,-16.36175332305769
421964,5,262.17008629866666,-4,-8,-15.496653812014003,303.56536308266664,-8,-3,-15.78267166542885,331.162214272,-4,12,-15.39487643357576,220.77480951466669,0,2,-15.884638156600346,289.76693748800005,-1,11,-15.947771838031102,331.162214272,-12,-6,-16.02319645575055,289.76693748800005,0,-13,-15.67608485514343,234.57323510933335,-6,5,-15.777682868349466,317.36378867733333,-8,12,-15.811971646681606,289.76693748800005,0,-10,-15.606726049449982
231122,5,213.56110771733333,-1,-2,-16.109628933315065,293.6465231113333,-2,-1,-16.151957851773126,266.95138464666667,-4,-6,-15.807891779888656,213.56110771733333,-1,-1,-16.24219463500863,266.95138464666667,-1,-3,-16.083907633649417,293.6465231113333,-4,2,-16.118487591775178,240.256246182,-1,2,-16.21054017153422,373.73193850533335,-3,2,-15.64017019580018,266.95138464666667,-1,0,-16.166162848907227,213.56110771733333,-4,1,-15.89895658278666
122554,5,952.0461037780001,3,0,-19.187838057244683,997.3816325293335,-11,17,-19.121203010779986,1178.723747534667,-19,16,-19.153962444178312,1133.3882187833335,1,2,-19.001780448291964,1314.730333788667,0,-1,-18.5372212512167,589.3618737673335,8,0,-18.454586121824484,634.6974025186666,-13,-11,-18.892700642377022,1133.3882187833335,-28,-11,-18.536496480033087,725.3684600213335,-4,-7,-18.978768621072906,816.0395175240002,-2,-5,-19.072383745939455
228457,5,646.686914076,-18,-28,-16.489003152084535,542.382573096,20,-12,-16.794450774004126,354.634759332,6,25,-16.6720851699028,396.35649572399996,-9,-46,-16.49941349825017,417.21736391999997,16,26,-16.830878529221618,458.939100312,10,29,-16.808534644777072,417.21736391999997,6,-29,-16.39890010582043,146.026077372,-1,23,-16.706383909692256,354.634759332,23,-11,-16.49270832732202,229.469550156,7,-3,-16.602929402570403
52503,5,553.759559984,-17,3,-16.443365151149806,346.09972499,14,8,-15.972423682402528,461.4662999866667,4,29,-16.54372953683019,299.9530949913334,-18,-8,-15.963768700074006,276.879779992,-3,12,-16.147806082366472,461.4662999866667,28,10,-16.473175851824763,461.4662999866667,-17,-11,-16.63593573654069,369.17303998933335,-6,2,-15.71696354393059,323.02640999066665,-9,-7,-16.15453345860007,346.09972499,-3,-7,-16.75157193454463
399494,5,129.63287182993335,-9,51,-16.72203786840798,201.98610261873333,-93,-36,-15.908713582510423,147.72117952713336,-5,46,-16.803146098660587,198.97138466920003,-7,-52,-17.412453773652537,177.86835902246668,-29,-11,-16.655942780018066,186.91251287106667,28,-11,-17.182132912424745,174.85364107293333,-45,-24,-16.926160332545127,192.94194877013334,-21,-25,-16.836506454704015,195.95666671966669,-68,-17,-17.45193944310386,156.76533337573335,-15,26,-17.278912351949437
75933,5,2248.1126027666664,-1,-9,-20.0289322636039,1395.3802362000001,-2,-1,-20.85581490436885,1705.4647331333333,-7,-3,-20.448903030258432,1162.8168635,-1,0,-20.594380529560322,3488.4505905,-51,-86,-20.102004199547157,1395.3802362000001,0,-1,-20.85794336948993,1317.8591119666667,2,1,-20.5857943535313,1085.2957392666665,-2,-2,-20.82826668281543,1627.9436089,-1,-6,-20.3362458548385,1085.2957392666665,1,-6,-20.78632370669161
212010,5,352.0353262653333,-3,4,-17.976440905231513,512.0513836586666,-1,-1,-17.783313826670472,384.038537744,-2,6,-17.83005606862735,352.0353262653333,-5,-2,-18.260774885470802,576.0578066159999,-5,9,-17.748493319980895,288.02890330799994,4,2,-18.17229566561831,384.038537744,-2,-7,-17.89026358840207,640.0642295733333,-6,2,-17.610824902947932,384.038537744,0,-7,-17.853339894415996,416.0417492226666,-2,-5,-17.961759058635394
