halo_id,redshift,cont_1500_size_dir_0,shift_x_dir_0,shift_y_dir_0,MAB_1500_dir_0,cont_1500_size_dir_1,shift_x_dir_1,shift_y_dir_1,MAB_1500_dir_1,cont_1500_size_dir_2,shift_x_dir_2,shift_y_dir_2,MAB_1500_dir_2,cont_1500_size_dir_3,shift_x_dir_3,shift_y_dir_3,MAB_1500_dir_3,cont_1500_size_dir_4,shift_x_dir_4,shift_y_dir_4,MAB_1500_dir_4,cont_1500_size_dir_5,shift_x_dir_5,shift_y_dir_5,MAB_1500_dir_5,cont_1500_size_dir_6,shift_x_dir_6,shift_y_dir_6,MAB_1500_dir_6,cont_1500_size_dir_7,shift_x_dir_7,shift_y_dir_7,MAB_1500_dir_7,cont_1500_size_dir_8,shift_x_dir_8,shift_y_dir_8,MAB_1500_dir_8,cont_1500_size_dir_9,shift_x_dir_9,shift_y_dir_9,MAB_1500_dir_9
214345,9,42.4516983328,-2,5,-16.538172858952663,42.4516983328,3,9,-16.27080290593711,53.064622916,-4,2,-16.23861930304991,42.4516983328,-4,3,-16.145670156586867,26.532311458,-5,2,-16.186090909938734,47.7581606244,2,-1,-16.28711867880026,42.4516983328,-2,-4,-16.397911007689643,37.1452360412,-3,-4,-16.595566501846825,53.064622916,3,-11,-15.978433595060999,53.064622916,0,-9,-16.567215240130352
133197,9,13.6866169048,-1,-2,-14.846185439151107,27.3732338096,-1,-2,-14.628185940151894,6.8433084524,-1,-1,-15.560672139163415,13.6866169048,0,-1,-14.734528860632238,6.8433084524,0,-1,-15.824064710515295,13.6866169048,-3,0,-15.031819490443574,13.6866169048,-2,0,-14.964617605373135,6.8433084524,-1,0,-15.867371923793833,13.6866169048,-1,2,-14.983741022428042,6.8433084524,-1,1,-15.372676661752621
208417,9,41.33220017079999,-4,-2,-12.98542771962471,41.33220017079999,2,-2,-12.96212000573145,59.046000244,-5,1,-13.018096329130827,47.2368001952,-1,4,-13.379071556409784,41.33220017079999,0,-1,-13.606228047241459,47.2368001952,-2,1,-13.469338310793965,59.046000244,0,3,-12.993680822095484,35.4276001464,1,1,-13.363902107961778,47.2368001952,-3,-2,-13.362040603593044,41.33220017079999,0,0,-13.186817186179965
40936,9,66.15747883920001,4,-5,-18.442960199107034,66.15747883920001,2,-4,-18.497286153411373,44.1049858928,0,-4,-17.85416772786776,44.1049858928,10,2,-17.6203882199705,99.23621825880001,2,-3,-16.485211684570693,66.15747883920001,3,-2,-16.586651978065632,55.131232366000006,7,1,-17.947864420297165,33.078739419600005,0,3,-17.514813863986156,66.15747883920001,6,2,-18.306643188151284,77.1837253124,5,3,-18.606643096433018
76767,9,411.26870736719997,-8,3,-17.506515733937405,160.93123331759998,1,0,-18.35994062818689,143.04998517119998,0,1,-18.43579433056101,89.40624073199999,-1,0,-18.959428203248923,250.33747404959996,-1,1,-18.16057421977962,107.28748887839998,0,0,-19.016933369448083,125.16873702479998,-1,-1,-18.822522690504112,89.40624073199999,-1,-1,-18.959471247724615,393.38745922079994,-3,-1,-17.567693626375295,268.218722196,-2,-2,-17.839089275232347
86564,9,44.9671279632,4,-35,-17.699651726258598,44.9671279632,-4,-31,-17.729812002594933,37.472606635999995,2,-19,-17.71785209999824,37.472606635999995,21,-16,-17.723784511719156,14.9890426544,29,-18,-17.636702379528224,29.9780853088,-26,8,-17.72266831692133,37.472606635999995,-4,10,-17.726921945225598,37.472606635999995,14,21,-17.676825543165798,22.4835639816,9,32,-17.66749124047451,119.9123412352,5,33,-17.367992616676872
37828,9,334.2086914912,-20,-39,-16.92031446341861,304.7196893008,-32,-27,-16.945605401214962,324.3790240944,-22,-34,-16.866580715275497,147.445010952,8,-3,-16.387794854044806,235.91201752319998,20,-34,-16.61565351675034,255.5713523168,-27,4,-16.554161910555685,304.7196893008,-27,26,-16.962724785738942,216.2526827296,-29,9,-16.64059696360522,314.5493566976,-25,9,-16.860597277000785,334.2086914912,-20,38,-16.971612882066708
213678,9,54.96073700400001,-3,1,-16.96184862110531,64.12085983800002,-1,0,-16.435764647085428,54.96073700400001,-2,0,-16.439441394411077,64.12085983800002,-4,1,-16.30145946253287,45.80061417000001,0,-1,-16.830568975421688,45.80061417000001,-1,-1,-17.062209961636718,73.28098267200001,0,0,-16.365523320251498,64.12085983800002,-4,0,-16.51078686442338,45.80061417000001,-3,-5,-16.48301940596714,54.96073700400001,-4,-3,-16.5366571052896
165525,9,45.3299554056,-2,-4,-16.436227092660374,52.884947973200006,-1,-4,-15.913495254266351,45.3299554056,1,0,-16.06926667770221,52.884947973200006,1,-2,-15.854505928984054,30.2199702704,3,-1,-16.38488098787009,75.549925676,-4,3,-15.824297773033258,45.3299554056,1,0,-16.0365844570168,67.9949331084,2,0,-15.73740026940331,98.2149033788,5,3,-15.291743600159208,67.9949331084,2,2,-15.754357249333715
259154,9,182.1556403256,16,21,-14.873141087154103,170.4036635304,17,19,-14.908815847238166,158.6516867352,17,8,-14.425536170487241,135.14773314480001,6,-8,-14.514144749197584,146.89970994,-17,7,-14.567187079550848,176.279651928,26,-6,-14.572214545413019,152.7756983376,-2,4,-14.282509875034386,141.0237215424,7,-15,-14.82068592759559,146.89970994,8,-21,-14.714066014505448,176.279651928,15,-22,-14.771772448041887
32035,9,30.3548723456,4,12,-17.96065503944731,60.7097446912,11,6,-17.892524853786355,60.7097446912,-3,3,-18.149876434623717,30.3548723456,-4,4,-17.419609759246583,45.5323085184,-8,2,-17.413381361762923,91.0646170368,15,7,-17.918254337485806,91.0646170368,7,-15,-17.89040863507018,30.3548723456,-2,-2,-17.709959197481446,83.47589895040001,8,-16,-17.635445782993713,68.2984627776,3,-13,-16.70716004434777
12377,9,14.382041059199999,0,0,-14.141515617621316,14.382041059199999,1,-1,-14.158549064462171,9.5880273728,0,1,-14.62106120992874,9.5880273728,-1,-2,-14.57988363134237,9.5880273728,0,0,-14.883045004147199,4.7940136864,0,0,-15.736962865345618,4.7940136864,0,-1,-15.398255962097778,9.5880273728,-1,-1,-14.732214023743403,4.7940136864,0,0,-15.253677300309512,4.7940136864,0,0,-15.358550881257102
48084,9,35.9078412876,-22,5,-17.11016802821927,335.1398520176,4,-27,-16.597353610000447,179.539206438,-21,8,-17.44493551699786,263.3241694424,-22,-5,-17.50243688618181,191.5084868672,-6,8,-17.26023228173707,155.6006455796,-6,5,-17.05400383570361,179.539206438,-20,-9,-17.594953137919518,215.44704772560002,-23,2,-17.517888659719446,215.44704772560002,-14,-8,-17.213980352486267,227.4163281548,-21,-6,-17.081752464087366
220704,9,109.39743928399999,3,-4,-15.80128325897683,70.32692525399999,2,-4,-15.990148238740531,148.46795331399997,-3,9,-15.959303149719148,101.58333647799998,1,-5,-16.052916234777925,109.39743928399999,3,3,-16.183887062989555,93.76923367199998,-1,3,-15.84735788793133,93.76923367199998,2,-1,-16.10835713469654,93.76923367199998,3,2,-15.949841811294853,109.39743928399999,4,-1,-16.163321019164833,93.76923367199998,1,1,-16.11852978277551
30396,9,8.0940686168,-11,0,-17.26283731859727,8.0940686168,-11,1,-17.30234049420829,56.658480317599995,-11,-3,-16.62796234951572,8.0940686168,-9,2,-17.319733743772954,16.1881372336,-5,-3,-16.7486674118466,32.3762744672,-6,-3,-16.660866084651538,8.0940686168,-10,2,-17.313708800997105,8.0940686168,-10,-3,-17.277655168166213,8.0940686168,-11,0,-17.324217970732537,8.0940686168,-11,-1,-17.35219247713365
100386,9,100.23644194,-4,-7,-15.705233707345357,140.33101871600002,5,-8,-15.994979655631965,150.35466291,5,-1,-15.833529793359787,130.307374522,6,-7,-15.927665549352355,70.16550935800001,7,1,-16.30288443374623,40.094576776000004,-2,5,-16.53063400951296,60.141865164,4,-3,-16.10437976287806,40.094576776000004,7,7,-16.40104050924171,40.094576776000004,8,3,-16.42098794764646,40.094576776000004,5,5,-16.10894017769847
63776,9,181.83577433119999,3,1,-15.624440768149917,181.83577433119999,1,3,-15.731463766116327,157.0399869224,1,3,-15.733908859488501,99.18314963520001,0,-10,-15.82528991642451,148.7747244528,-2,1,-15.75836642953842,123.978937044,-1,8,-16.038681105859553,115.7136745744,-6,-5,-15.911115577528314,115.7136745744,0,-2,-15.674426961327192,115.7136745744,3,0,-15.934864686727678,140.50946198320003,-1,-1,-15.590324727233828
49030,9,148.7269587792,3,2,-16.722499513847794,74.3634793896,4,-1,-17.10216860530323,198.30261170560001,3,2,-16.624698309058164,1041.0887114544,64,58,-16.937083137697044,99.15130585280001,3,4,-16.902263019177926,111.54521908440002,3,2,-16.968320140874134,74.3634793896,4,-2,-17.1735151481043,285.0600043268001,-1,7,-16.702740521169254,210.69652493720002,7,-3,-16.592990269188654,161.1208720108,3,-1,-16.737104842089792
113666,9,62.251496128,0,1,-16.73107167072157,68.4766457408,10,8,-16.003895167535234,149.4035907072,20,-13,-16.48092373689348,74.7017953536,-14,-4,-16.07321860538795,62.251496128,-5,-12,-16.221017376418878,49.8011969024,-9,-4,-16.175504888264285,149.4035907072,20,14,-16.381503352899614,62.251496128,0,-3,-16.41852031609715,62.251496128,-6,6,-16.237139404605983,143.1784410944,19,-2,-16.366517507514168
210885,9,215.31661041,0,-1,-16.621948399258994,111.96463741320001,-1,0,-16.697301128811233,8.612664416400001,1,-3,-17.680256185504533,8.612664416400001,1,2,-17.840953919729525,8.612664416400001,-1,-3,-17.604523308499573,8.612664416400001,-1,-3,-17.869125633651816,8.612664416400001,1,2,-17.846444098985074,258.379932492,-91,24,-16.249891860828697,180.8659527444,-2,0,-16.734922372660396,387.569898738,-76,-29,-16.40151755217093
62617,9,110.68217083560002,21,-24,-16.27497870107588,76.6261182708,27,-37,-16.18569763163282,144.73822340040002,18,14,-16.089790320507532,161.76624968280004,21,-41,-16.474187334756614,272.44842051840004,41,16,-16.518103447671827,204.33631538880002,-2,38,-16.273713242402778,119.1961839768,12,-25,-16.065614694223022,195.82230224760002,1,4,-16.282940936542275,76.6261182708,1,0,-16.7999691245079,212.85032853000004,21,23,-15.797238560375611
208412,9,173.042034732,88,-31,-17.016890547254178,222.482616084,77,-33,-17.20336295910407,148.321744056,85,-5,-17.135381068337068,197.762325408,85,-26,-17.18855964009424,234.84276142200002,49,-5,-17.342057708810064,383.164505478,25,19,-17.027740133076446,197.762325408,76,-4,-17.232369021776663,1038.252208392,0,1,-17.08389413086534,160.681889394,83,25,-17.1785150960672,197.762325408,88,30,-17.115490928171802
45709,9,14.928038232,-1,-1,-18.719547618553452,134.35234408800002,-1,-1,-17.612661500824288,14.928038232,-1,1,-19.0134951394159,14.928038232,-1,-3,-18.97247594468884,29.856076464,1,0,-18.4382512398499,208.992535248,-1,1,-17.339723804873685,29.856076464,-2,-2,-18.32102259429408,29.856076464,-1,1,-18.554729753756053,14.928038232,0,0,-18.469712303922808,14.928038232,-1,1,-18.385423124260782
193931,9,24.8792935168,-2,5,-15.918581862995595,24.8792935168,1,4,-15.684317233241622,18.6594701376,-2,4,-15.944325161928049,43.5387636544,-8,0,-14.937808461537301,18.6594701376,-4,5,-15.820243944493996,12.4396467584,4,1,-15.800737252356122,49.7585870336,-1,-3,-15.097354692896033,12.4396467584,-4,-2,-15.94364883506043,24.8792935168,-2,-8,-15.692201237414025,24.8792935168,-2,-7,-15.643945657279396
206754,9,995.4594019836,9,3,-18.615694229587838,139.7136002784,7,3,-18.44054347631049,419.1408008352,10,2,-17.672287402711223,122.24940024360001,9,1,-18.069144051300086,87.321000174,-1,0,-18.437797838599813,698.568001392,-7,5,-16.718758210973878,139.7136002784,9,-1,-18.528544455446262,227.03460045239999,13,-1,-17.298791742556766,157.17780031319998,8,-2,-18.351213613602635,384.2124007656,9,-2,-18.675310799042578
207088,9,635.4159582344,-5,-5,-17.621395729604092,82.8803423784,-6,-5,-17.26823221934326,248.6410271352,-5,-3,-17.309194903835987,138.13390396399998,-2,-2,-17.421130771905435,455.8418830812,3,57,-17.487585396540283,262.4544175316,2,49,-17.56595621181041,179.57407515320003,-6,1,-17.394405930148945,82.8803423784,-60,31,-17.08617193502302,497.2820542704,-8,-35,-17.494562310546094,580.1623966488,-44,-21,-17.319034872161147
121696,9,177.00376455000003,-4,14,-16.722118168261744,208.239723,-1,14,-16.700903884588556,135.35581995,-3,6,-16.608877270296993,197.82773685,-11,3,-16.542083439674414,229.06369530000003,-15,5,-16.826470632977127,593.4832105500001,-18,55,-16.76097714946927,270.7116399,14,-26,-16.292395920094762,177.00376455000003,-8,-11,-16.804365897603333,239.47568145,-6,-14,-16.691018064034985,655.9551274500001,31,51,-16.59302077572525
27406,9,24.958780035199997,-1,0,-17.433750685750596,18.719085026399995,-1,0,-17.35547061326745,37.43817005279999,-1,0,-17.542653728905748,49.91756007039999,-1,0,-17.541267224037025,49.91756007039999,-1,0,-17.59912770463689,31.198475044,0,-1,-17.482553494892493,68.6366450968,-8,-14,-16.814013522458783,43.677865061599995,-1,-1,-17.52357255023368,56.1572550792,2,-1,-17.131391251903473,37.43817005279999,-1,-1,-17.48675748492886
210590,9,167.5979476416,2,-36,-17.76787836150043,27.932991273600003,-27,-7,-17.693708370958518,27.932991273600003,0,-60,-17.94705551982293,37.2439883648,30,28,-17.97496920734985,111.73196509440001,4,-60,-17.51909210292051,18.6219941824,-38,-40,-18.350092421875893,18.6219941824,-4,56,-18.047876267379863,242.08592437120004,23,-19,-17.181218697304207,158.2869505504,-22,47,-17.453198037675847,9.3109970912,0,35,-17.848684102855586
32658,9,61.8314929312,4,-18,-15.75591534526668,224.1391618756,5,-20,-14.916080951801817,193.22341541000003,7,34,-15.048608234293454,100.4761760132,9,-20,-15.773859968606175,239.5970351084,21,2,-15.573590139230355,77.289366164,-13,19,-15.863950098302738,170.0366055608,-9,-11,-15.03088732260531,170.0366055608,6,19,-15.526208603450996,224.1391618756,9,12,-15.328378740788544,270.51278157400003,5,15,-15.296972502562873
213215,9,35.02253443,1,-5,-15.250889591870937,42.027041316,-1,-3,-15.284975957457746,77.049575746,0,-5,-14.889577787700617,35.02253443,4,0,-15.457561943122485,56.036055088,2,-5,-14.933046547239165,203.13069969400001,12,21,-14.536537044319068,42.027041316,0,1,-14.90834458719219,77.049575746,-2,3,-14.752986644496929,63.040561974000006,1,2,-14.879368255796386,63.040561974000006,-1,-1,-14.749590805546873
70613,9,4.0605762044,2,-1,-17.33404031675927,4.0605762044,2,-1,-17.338294260517433,4.0605762044,1,0,-17.324624774095273,4.0605762044,1,-1,-17.328807652694607,4.0605762044,1,0,-17.346934483031077,4.0605762044,0,0,-17.341899314360635,4.0605762044,1,-1,-17.328469724196232,4.0605762044,1,0,-17.335316230663405,4.0605762044,2,0,-17.329135736088936,4.0605762044,2,0,-17.318244228450958
209999,9,314.69741463040003,15,-56,-16.90439585174841,236.0230609728,-2,-47,-16.740172737620625,196.685884144,11,-35,-16.692750450989703,226.1887667656,41,-19,-16.711064676429803,1032.600891756,19,98,-16.67375739576236,186.8515899368,-38,6,-16.49115183667569,137.6801189008,1,22,-16.581434253408574,855.5835960264001,-60,60,-16.94811287267296,747.4063597472,28,-58,-16.825283369840886,570.3890640176,-29,-32,-16.816783912627283
28418,9,168.714483268,-22,-20,-15.154105957184711,190.720720216,-27,-14,-15.324207242437133,168.714483268,-7,4,-15.319832398231526,58.683298528,-7,-1,-15.037765960962332,176.04989558399998,-1,6,-15.417187086071984,110.03118474,-1,1,-15.639162907212985,190.720720216,-26,13,-15.123475592285097,36.67706158,-8,0,-15.478497947859715,36.67706158,-4,-4,-16.009854739624075,29.341649264,-7,-3,-15.922181395617677
34548,9,115.45083113199999,-15,2,-17.037877604225162,97.689164804,-9,-5,-17.013515971010264,186.49749644399998,-16,14,-17.036350170613016,88.80833163999999,-9,-1,-16.901385793675402,124.331664296,2,14,-17.43774814860207,150.974163788,-3,12,-17.055356734958988,124.331664296,-17,-16,-17.218334232617195,97.689164804,-13,2,-17.22018200036785,124.331664296,-3,-7,-16.854906187498436,97.689164804,-15,-2,-17.156603811564516
167163,9,111.99407279519998,8,29,-17.170546038159166,102.6612333956,9,30,-17.20969566870488,83.99555459639998,11,5,-17.10786536384123,102.6612333956,-7,21,-16.814819903708997,121.3269121948,-30,6,-16.5738602418501,158.6582697932,25,-17,-16.835726466194515,195.98962739159998,15,2,-16.646535591363957,158.6582697932,7,-25,-16.86431951043655,111.99407279519998,-5,-25,-16.843030516299926,186.656787992,13,-25,-16.878799124415046
48182,9,92.66768395839999,-2,-6,-18.041857565951823,139.0015259376,-2,-9,-17.669135561673297,115.83460494799999,-3,-4,-17.454633619897116,92.66768395839999,-1,0,-18.14044303447242,92.66768395839999,3,-3,-18.2573137712628,104.2511444532,-3,-3,-17.623955619172197,127.4180654428,0,0,-17.00099013933599,150.5849864324,-4,-6,-17.499588529304933,92.66768395839999,-4,0,-17.963847806923987,92.66768395839999,-3,0,-17.74878769628088
210637,9,235.07342673960002,2,-4,-15.053034949003937,121.58970348600002,-1,-2,-14.33748719067927,316.1332290636001,-57,45,-15.195983171674762,162.11960464800003,-7,1,-13.996161229691921,243.17940697200004,1,-9,-14.194624389176617,145.90764418320003,-3,-4,-13.737628720155243,81.05980232400002,-72,-69,-14.858541732201225,170.22558488040002,7,2,-13.610744603190142,259.3913674368,32,46,-15.590813775792,251.28538720440002,-50,78,-15.016279433166169
41385,9,979.7248914795999,-9,4,-17.59751644704371,999.7192770199999,-3,1,-17.585151247957068,499.85963850999997,-9,7,-17.464530224344223,379.89332526759995,96,27,-17.598777856480382,599.831566212,-1,-5,-18.02538090304369,1239.6519035047997,90,-25,-18.05165324402081,979.7248914795999,-86,-19,-17.72376752488796,499.85963850999997,-13,2,-17.491294309803006,699.803493914,-20,28,-18.08557656610978,919.7417348583999,-9,-6,-17.605273957311347
19258,9,21.720312536,2,10,-17.717403349755926,76.021093876,3,11,-17.685959818962047,65.16093760800001,3,1,-17.93019194956869,32.580468804000006,-2,10,-17.91900755244251,21.720312536,-12,0,-18.160767328335645,32.580468804000006,9,-9,-18.234669214930086,130.32187521600002,5,-5,-17.543001830515447,21.720312536,0,-12,-18.21991037473979,21.720312536,-3,-9,-18.182071903401056,10.860156268,2,-11,-18.171568758431007
212665,9,47.104161231999996,5,0,-15.510493201490561,17.664060462000002,0,2,-16.347396083755015,76.544262002,2,9,-15.365548790398392,64.768221694,1,0,-15.454485615175543,17.664060462000002,-3,-4,-16.088391807001415,70.65624184800001,3,6,-15.409461418122952,100.096342618,-3,3,-15.00903819114459,70.65624184800001,-5,3,-15.3709672810525,52.992181386,2,-10,-15.42516609149068,58.880201539999995,-1,-6,-15.298247204435107
213501,9,26.643147692159996,2,-5,-15.61182278721106,29.973541153679996,-1,-5,-15.944235987956887,43.295114999759996,2,7,-15.451110871841749,29.973541153679996,4,5,-15.892400496015895,63.277475768879995,2,-14,-15.702565847768668,43.295114999759996,4,-10,-15.975091466333318,26.643147692159996,3,7,-15.790677575844889,39.96472153823999,-2,7,-15.65464007353053,33.30393461519999,6,-3,-15.674556078399263,23.31275423064,1,-1,-15.524298883676984
166762,9,237.81273747000003,87,-6,-15.85505067273293,271.78598568000007,42,35,-15.947680379205934,40.767897852000004,2,4,-14.686084659013197,40.767897852000004,3,-3,-14.766238035626664,421.26827780400004,-22,-74,-15.878974241509866,203.83948926,28,-81,-15.751346408916199,47.562547494,-4,4,-14.882112637309632,47.562547494,-2,-8,-13.956595906045315,197.044839618,23,27,-15.862522323787644,210.63413890200002,87,5,-15.702544164997654
3589,9,75.3649109976,-3,1,-17.462146142617904,43.0656634272,1,1,-17.230867588983052,43.0656634272,-3,0,-17.205610996935977,96.8977427112,-3,0,-17.22335077245903,53.832079284,-1,-4,-17.426246609446334,43.0656634272,-1,-2,-17.727572736449012,32.299247570400006,-2,0,-17.38973646736053,86.1313268544,-2,-1,-17.406356025818326,32.299247570400006,-1,0,-17.77271158454169,53.832079284,-3,-2,-17.409249716442492
173466,9,6.3586817124,-2,-3,-18.15818257882944,6.3586817124,-3,-2,-18.169774720950134,6.3586817124,-2,-3,-18.184123825456254,57.2281354116,0,-2,-16.193068493607605,6.3586817124,0,-3,-17.52001979563664,6.3586817124,-4,-1,-18.1813236689826,6.3586817124,-3,2,-18.191000736738122,6.3586817124,-1,0,-18.189246784879597,6.3586817124,-2,2,-18.208182222825492,6.3586817124,-2,2,-18.177467185170016
251220,9,58.71136859000001,-2,3,-16.05694814038005,58.71136859000001,4,1,-15.995952140862492,25.162015110000002,-1,4,-16.857417878560575,125.81007555000002,-3,-2,-15.863289614278663,16.774676740000004,1,5,-17.61297527308516,16.774676740000004,1,3,-17.07420732558014,16.774676740000004,0,-7,-17.15739343885351,16.774676740000004,-2,3,-17.72799093027627,117.42273718000003,1,-3,-15.699292042935149,8.387338370000002,0,-2,-17.623694059267756
62002,9,8.8294092564,-3,-1,-16.692692357781258,8.8294092564,-5,1,-17.420491925339817,44.147046282000005,-4,-4,-15.799897270013034,17.6588185128,-3,3,-15.796704861129712,8.8294092564,-3,-4,-16.78867304461049,8.8294092564,-3,-4,-17.792461628769907,97.12350182040001,7,-16,-15.461651739160324,44.147046282000005,15,33,-15.383516037778769,8.8294092564,-5,1,-17.6978045175005,203.07641289720002,15,22,-15.613001442391635
7606,9,373.3807578728001,26,-51,-16.412023412851568,403.654873376,25,-60,-16.35596265085462,111.00509017840001,-1,3,-16.738586056532693,282.55841136320004,-5,-2,-16.74902236718237,252.28429586000001,-3,5,-16.76357310058501,141.27920568160002,3,2,-16.782040739528547,141.27920568160002,-2,-6,-16.66912252944271,252.28429586000001,-3,-2,-16.777971209189396,252.28429586000001,-1,-6,-16.786591391390825,272.4670395288,-2,-5,-16.747776994446273
76857,9,335.29940993,5,4,-18.344252208208665,348.7113863272,6,3,-18.39883847005521,375.53533912160003,5,0,-18.305906672628012,228.0035987524,-1,-2,-18.073301129143182,402.359291916,-2,0,-18.39643756232651,402.359291916,5,-2,-18.241174069458715,375.53533912160003,5,-1,-18.26876786181387,388.9473155188,-6,-25,-17.966781298885643,335.29940993,3,-4,-18.141145686504842,791.3066074348,-28,26,-17.9169019550214
48842,9,1259.8002869815998,-99,-12,-16.420674389911277,290.72314314959993,13,-5,-16.415769371479797,290.72314314959993,7,13,-16.952681823462036,982.9211030296,-71,11,-16.520183739889973,470.6946127184,-21,-21,-16.43196809674822,249.19126555679998,6,13,-16.893386309923336,1356.7080013647999,-97,20,-16.574690525140817,1135.2046542032,-84,-8,-16.581947110070622,1232.1123685863997,-88,15,-16.679115863459877,1287.4882053768,-99,11,-16.35403284214179
